schema_version,row_boundary,candidate_id,candidate_version,hypothesis_id,evidence_card_id,selector_input_ref,registry_ref,evaluation_evidence_ref,row_generated_at,candidate_status,strategy_type,candidate_next_action,candidate_ready_for_evaluation,candidate_blocker_count,candidate_data_requirement_count,candidate_feature_requirement_count,candidate_required_evidence_count,ml_use_status,importance_score,importance_bucket,research_branch,downstream_route,signal_family_candidate,formula_clarity,implementation_readiness,classification_confidence,selector_evidence_status,reproducibility_level,transaction_costs_discussed,lookahead_bias_discussed,survivorship_bias_discussed,risk_flag_count,blocked_reason_count,publication_date,publication_year,created_at,candidate_created_at,evaluation_id,evaluation_status,evaluation_created_at,evaluation_updated_at,evaluation_window_start,evaluation_window_end,evaluation_failure_flags,required_evaluation_check_ids,required_evaluation_check_count,adoption_required_checks_ready,actual_metric_summary_available,metric_source,metric_role,metric_use_status,metric_subject_type,metric_subject_id,candidate_metric_match,candidate_metric_match_reason,reference_feature_candidate,excluded_untradable,excluded_failure,actual_total_return,actual_benchmark_return,actual_proxy_return,actual_excess_return_vs_proxy,actual_max_drawdown,actual_volatility,actual_turnover,actual_sharpe,actual_oos_stability,label_pass_minimum_gate,label_review_preferred,label_source,label_null_reason,label_decision,label_rule_config_ref,actual_label_source,actual_label_role,actual_label_use_status,actual_label_evidence_id,actual_label_generated_at,actual_label_blocked_reason,pred_total_return,pred_max_drawdown,pred_volatility,pred_turnover,pred_sharpe,pred_oos_stability,prediction_uncertainty,prediction_model_version,prediction_generated_at,prediction_allowed_uses,split_policy,split_name,time_aware_split_ready,random_split_allowed,candidate_research_group_id,duplication_group_id,supervised_label_eligible,adoption_review_eligible,ml_training_status,no_feedback_check,activation_boundary
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:2f82b844fe3058eec6c9,v0.3.0,sh:ecard:2f82b844fe3058eec6c9,ecard:2f82b844fe3058eec6c9,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,other,refine_strategy_hypothesis,false,2,3,6,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2024-01-01,2024,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1016/j.ijforecast.2022.12.001,doi:10.1016/j.ijforecast.2022.12.001,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:2f9fee40330cb9f57233,v0.3.0,sh:ecard:2f9fee40330cb9f57233,ecard:2f9fee40330cb9f57233,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,volatility,refine_strategy_hypothesis,false,2,3,7,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,volatility_liquidity,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2011-12-28,2011,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.927044,doi:10.2139/ssrn.927044,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:2fb87b778f6387cc0494,v0.3.0,sh:ecard:2fb87b778f6387cc0494,ecard:2fb87b778f6387cc0494,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,value,refine_strategy_hypothesis,false,4,3,6,8,excluded_valuation_lane,0,not_collectable,valuation,valuation_agent_handoff,,partial,0,medium,abstract_supported,not_reported,true,false,false,8,4,2023-03-20,2023,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1111/jofi.13225,doi:10.1111/jofi.13225,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:304a18120b7e5070cc59,v0.3.0,sh:ecard:304a18120b7e5070cc59,ecard:304a18120b7e5070cc59,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,volatility,refine_strategy_hypothesis,false,2,3,7,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,volatility_liquidity,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2022-10-01,2022,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1016/j.pacfin.2022.101849,doi:10.1016/j.pacfin.2022.101849,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:30707d01d76ec9ac6b13,v0.3.0,sh:ecard:30707d01d76ec9ac6b13,ecard:30707d01d76ec9ac6b13,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,other,refine_strategy_hypothesis,false,2,3,6,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2014-12-12,2014,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1057/9781137450661.0007,doi:10.1057/9781137450661.0007,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:30cc6da1227bb921cb2d,v0.3.0,sh:ecard:30cc6da1227bb921cb2d,ecard:30cc6da1227bb921cb2d,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,volatility,refine_strategy_hypothesis,false,1,3,7,8,diagnostic_context_only,24,low,diagnostic,diagnostic_backlog,volatility_liquidity,partial,2,low,abstract_supported,not_reported,false,false,false,6,1,2011-12-31,2011,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1515/9781400829095,doi:10.1515/9781400829095,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:30decca6ab7c7e50e688,v0.3.0,sh:ecard:30decca6ab7c7e50e688,ecard:30decca6ab7c7e50e688,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,volatility,refine_strategy_hypothesis,false,1,1,7,8,needs_manual_or_data_review,20,low,technical,technical_score_architect,volatility_liquidity,not_specified,0,low,metadata_only,not_reported,false,false,false,6,1,2025-08-01,2025,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.24191/apmaj.v20i2-03,doi:10.24191/apmaj.v20i2-03,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:313c4461bef3560b2e4a,v0.3.0,sh:ecard:313c4461bef3560b2e4a,ecard:313c4461bef3560b2e4a,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\momentum_cohort_1\ee_v0_3_20260506_sc_ecard_313c4461bef3560b2e4a.md,2026-05-06T14:04:50+00:00,evaluable,momentum,create_evaluation_evidence,true,0,1,7,8,eligible_for_candidate_selector_review,94,high,technical,technical_score_architect,momentum,partial,2,medium,abstract_supported,not_reported,false,false,false,6,0,2023-10-01,2023,2026-05-06,,ee_v0_3_20260506_sc_ecard_313c4461bef3560b2e4a,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:313c4461bef3560b2e4a,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,0.9478898686276229,-0.270661347208625,-0.270661347208625,1.218551215836248,-0.6092164024086726,0.2968075686560764,0.8618159203980099,0.35818175172278915,recorded_walk_forward_fail,0,0,candidate_level_evaluation_evidence,,negative,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_313c4461bef3560b2e4a,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,doi:10.54364/aaiml.2023.1195,doi:10.54364/aaiml.2023.1195,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:3149394b7c7d5648b714,v0.3.0,sh:ecard:3149394b7c7d5648b714,ecard:3149394b7c7d5648b714,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\momentum_cohort_1\ee_v0_3_20260506_sc_ecard_3149394b7c7d5648b714.md,2026-05-06T14:04:50+00:00,evaluable,momentum,create_evaluation_evidence,true,0,1,7,8,eligible_for_candidate_selector_review,94,high,technical,technical_score_architect,momentum,partial,2,medium,abstract_supported,not_reported,false,false,false,6,0,2019-10-16,2019,2026-05-06,,ee_v0_3_20260506_sc_ecard_3149394b7c7d5648b714,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:3149394b7c7d5648b714,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,0.9478898686276229,-0.270661347208625,-0.270661347208625,1.218551215836248,-0.6092164024086726,0.2968075686560764,0.8618159203980099,0.35818175172278915,recorded_walk_forward_fail,0,0,candidate_level_evaluation_evidence,,negative,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_3149394b7c7d5648b714,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,arxiv:1910.07564,arxiv:1910.07564,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:31e9dc506e1292f9f419,v0.3.0,sh:ecard:31e9dc506e1292f9f419,ecard:31e9dc506e1292f9f419,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,value,refine_strategy_hypothesis,false,4,2,6,8,needs_hybrid_split,3,low,hybrid,hybrid_split_required,momentum,partial,0,low,abstract_supported,not_reported,false,false,false,8,4,1999-11-30,1999,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1596/1813-9450-1505,doi:10.1596/1813-9450-1505,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:323cfb925a57b18eff1e,v0.3.0,sh:ecard:323cfb925a57b18eff1e,ecard:323cfb925a57b18eff1e,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,reversal,refine_strategy_hypothesis,false,1,1,7,8,needs_manual_or_data_review,20,low,technical,technical_score_architect,mean_reversion,not_specified,0,low,metadata_only,,false,false,false,6,1,2015-01-01,2015,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.2730304,doi:10.2139/ssrn.2730304,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:326c44730d772640843a,v0.3.0,sh:ecard:326c44730d772640843a,ecard:326c44730d772640843a,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\non_momentum_cohort_1\ee_v0_3_20260506_sc_ecard_326c44730d772640843a.md,2026-05-06T14:04:50+00:00,evaluable,other,create_evaluation_evidence,true,0,1,6,8,eligible_for_candidate_selector_review,97,high,technical,technical_score_architect,,partial,2,low,abstract_supported,,false,false,false,6,0,2009-08-19,2009,2026-05-06,,ee_v0_3_20260506_sc_ecard_326c44730d772640843a,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:326c44730d772640843a,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,0.9478898686276229,-0.270661347208625,-0.270661347208625,1.218551215836248,-0.6092164024086726,0.2968075686560764,0.8618159203980099,0.35818175172278915,recorded_walk_forward_fail,0,0,candidate_level_evaluation_evidence,,negative,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_326c44730d772640843a,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,doi:10.1108/1525383x200900019,doi:10.1108/1525383x200900019,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:329df57345dc672d046a,v0.3.0,sh:ecard:329df57345dc672d046a,ecard:329df57345dc672d046a,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\non_momentum_cohort_1\ee_v0_3_20260506_sc_ecard_329df57345dc672d046a.md,2026-05-06T14:04:50+00:00,evaluable,other,create_evaluation_evidence,true,0,1,6,8,eligible_for_candidate_selector_review,89,high,technical,technical_score_architect,,partial,2,low,abstract_supported,not_reported,false,false,false,6,0,2026-02-11,2026,2026-05-06,,ee_v0_3_20260506_sc_ecard_329df57345dc672d046a,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:329df57345dc672d046a,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,0.9478898686276229,-0.270661347208625,-0.270661347208625,1.218551215836248,-0.6092164024086726,0.2968075686560764,0.8618159203980099,0.35818175172278915,recorded_walk_forward_fail,0,0,candidate_level_evaluation_evidence,,negative,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_329df57345dc672d046a,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,doi:10.20378/irb-112587,doi:10.20378/irb-112587,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
